Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,PSH,PSD,PSA,PSCH,PSCD,PSCA,PCAHH,PCAHA,AHh,AHCh,Over,Under,Total
N1,02/12/2021,17:45,AZ Alkmaar,For Sittard,2,1,H,1.31,5.82,10.65,1.2,7.45,14.36,1.88,2.02,-1.5,-2,1.36,3.23,2.5
N1,02/12/2021,20:00,Ajax,Willem II,5,0,H,1.1,11.5,28.12,1.07,14.61,36.78,1.81,2.07,-2.75,-3,1.2,4.71,2.5
N1,03/12/2021,19:00,Groningen,Zwolle,1,1,D,1.79,3.59,5.14,2.02,3.28,4.36,2.02,1.88,-0.75,-0.5,2.33,1.66,2.5
N1,04/12/2021,15:30,PSV Eindhoven,Utrecht,4,1,H,1.58,4.53,5.65,1.56,4.61,5.83,1.91,2,-1,-1,1.56,2.55,2.5
N1,04/12/2021,17:45,Cambuur,Vitesse,1,6,A,3.3,3.74,2.19,3.46,3.85,2.08,2.09,1.81,0.25,0.25,1.59,2.47,2.5
N1,04/12/2021,20:00,Heracles,Heerenveen,0,1,A,2.11,3.68,3.52,2.2,3.72,3.29,1.91,2,-0.25,-0.25,1.64,2.36,2.5
N1,05/12/2021,11:15,Waalwijk,Nijmegen,2,1,H,2.98,3.65,2.39,3.03,3.48,2.43,1.83,2.1,0.25,0.25,1.91,1.98,2.5
N1,05/12/2021,13:30,AZ Alkmaar,Sparta Rotterdam,3,1,H,1.5,4.38,7.37,1.45,4.61,8.08,2.07,1.85,-1,-1.25,1.88,2.01,2.5
N1,05/12/2021,13:30,Go Ahead Eagles,Twente,1,2,A,3.04,3.57,2.39,3.32,3.33,2.34,1.9,2,0.25,0.25,2.13,1.77,2.5
N1,05/12/2021,15:45,Feyenoord,For Sittard,5,0,H,1.22,6.63,15.65,1.17,8.25,17.4,1.9,1.98,-2,-2.25,1.35,3.27,2.5
N1,10/12/2021,19:00,Willem II,Cambuur,1,3,A,2.5,3.61,2.85,2.56,3.53,2.83,1.86,2.05,-0.25,0,1.69,2.26,2.5
N1,11/12/2021,17:45,Utrecht,Go Ahead Eagles,0,0,D,1.43,4.97,7.72,1.52,4.46,6.8,1.83,2.09,-1.25,-1,1.72,2.21,2.5
N1,11/12/2021,19:00,Heerenveen,Sparta Rotterdam,0,0,D,2.1,3.61,3.64,2.18,3.57,3.46,1.88,2.03,-0.25,-0.25,1.88,2.02,2.5
N1,11/12/2021,20:00,Zwolle,For Sittard,0,1,A,1.83,3.9,4.4,2.16,3.4,3.7,1.85,2.07,-0.75,-0.25,2.13,1.78,2.5
N1,12/12/2021,11:15,Twente,Waalwijk,2,1,H,1.62,4.11,5.92,1.71,3.77,5.64,1.93,1.99,-1,-0.75,2.05,1.85,2.5
N1,12/12/2021,13:30,Groningen,Feyenoord,1,1,D,6.17,4.19,1.58,6.89,4.6,1.5,2.11,1.8,1,1,1.72,2.2,2.5
N1,12/12/2021,13:30,Vitesse,Heracles,2,1,H,1.72,4.02,4.95,1.68,3.96,5.42,1.88,2.03,-0.75,-0.75,1.83,2.06,2.5
